userId	geneSymbol	geneName	entrezgene	gLink
TUBG1	TUBG1	tubulin gamma 1	7283	https://www.ncbi.nlm.nih.gov/gene/?term=7283
VPS33A	VPS33A	VPS33A core subunit of CORVET and HOPS complexes	65082	https://www.ncbi.nlm.nih.gov/gene/?term=65082
ANXA4	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
EMC4	EMC4	ER membrane protein complex subunit 4	51234	https://www.ncbi.nlm.nih.gov/gene/?term=51234
PSMB1	PSMB1	proteasome 20S subunit beta 1	5689	https://www.ncbi.nlm.nih.gov/gene/?term=5689
EAPP	EAPP	E2F associated phosphoprotein	55837	https://www.ncbi.nlm.nih.gov/gene/?term=55837
NDUFAB1	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	4706	https://www.ncbi.nlm.nih.gov/gene/?term=4706
ZNF789	ZNF789	zinc finger protein 789	285989	https://www.ncbi.nlm.nih.gov/gene/?term=285989
LAMP5	LAMP5	lysosomal associated membrane protein family member 5	24141	https://www.ncbi.nlm.nih.gov/gene/?term=24141
TOR3A	TOR3A	torsin family 3 member A	64222	https://www.ncbi.nlm.nih.gov/gene/?term=64222
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
AKR1A1	AKR1A1	aldo-keto reductase family 1 member A1	10327	https://www.ncbi.nlm.nih.gov/gene/?term=10327
CPT2	CPT2	carnitine palmitoyltransferase 2	1376	https://www.ncbi.nlm.nih.gov/gene/?term=1376
POLA2	POLA2	DNA polymerase alpha 2, accessory subunit	23649	https://www.ncbi.nlm.nih.gov/gene/?term=23649
AIP	AIP	aryl hydrocarbon receptor interacting protein	9049	https://www.ncbi.nlm.nih.gov/gene/?term=9049
CCDC86	CCDC86	coiled-coil domain containing 86	79080	https://www.ncbi.nlm.nih.gov/gene/?term=79080
NTAN1	NTAN1	N-terminal asparagine amidase	123803	https://www.ncbi.nlm.nih.gov/gene/?term=123803
UBE2D2	UBE2D2	ubiquitin conjugating enzyme E2 D2	7322	https://www.ncbi.nlm.nih.gov/gene/?term=7322
CHCHD6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	84303	https://www.ncbi.nlm.nih.gov/gene/?term=84303
BTK	BTK	Bruton tyrosine kinase	695	https://www.ncbi.nlm.nih.gov/gene/?term=695
CWC27	CWC27	CWC27 spliceosome associated cyclophilin	10283	https://www.ncbi.nlm.nih.gov/gene/?term=10283
DPM1	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	8813	https://www.ncbi.nlm.nih.gov/gene/?term=8813
TWF2	TWF2	twinfilin actin binding protein 2	11344	https://www.ncbi.nlm.nih.gov/gene/?term=11344
DHPS	DHPS	deoxyhypusine synthase	1725	https://www.ncbi.nlm.nih.gov/gene/?term=1725
SRP14	SRP14	signal recognition particle 14	6727	https://www.ncbi.nlm.nih.gov/gene/?term=6727
GTF3C6	GTF3C6	general transcription factor IIIC subunit 6	112495	https://www.ncbi.nlm.nih.gov/gene/?term=112495
DUT	DUT	deoxyuridine triphosphatase	1854	https://www.ncbi.nlm.nih.gov/gene/?term=1854
DHX29	DHX29	DExH-box helicase 29	54505	https://www.ncbi.nlm.nih.gov/gene/?term=54505
ATIC	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	471	https://www.ncbi.nlm.nih.gov/gene/?term=471
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	https://www.ncbi.nlm.nih.gov/gene/?term=54
PCID2	PCID2	PCI domain containing 2	55795	https://www.ncbi.nlm.nih.gov/gene/?term=55795
C1orf162	C1orf162	chromosome 1 open reading frame 162	128346	https://www.ncbi.nlm.nih.gov/gene/?term=128346
NAPSA	NAPSA	napsin A aspartic peptidase	9476	https://www.ncbi.nlm.nih.gov/gene/?term=9476
NAGA	NAGA	alpha-N-acetylgalactosaminidase	4668	https://www.ncbi.nlm.nih.gov/gene/?term=4668
C5orf15	C5orf15	chromosome 5 open reading frame 15	56951	https://www.ncbi.nlm.nih.gov/gene/?term=56951
GTF2E2	GTF2E2	general transcription factor IIE subunit 2	2961	https://www.ncbi.nlm.nih.gov/gene/?term=2961
CALM1	CALM1	calmodulin 1	801	https://www.ncbi.nlm.nih.gov/gene/?term=801
PPIB	PPIB	peptidylprolyl isomerase B	5479	https://www.ncbi.nlm.nih.gov/gene/?term=5479
CMPK1	CMPK1	cytidine/uridine monophosphate kinase 1	51727	https://www.ncbi.nlm.nih.gov/gene/?term=51727
ABCB7	ABCB7	ATP binding cassette subfamily B member 7	22	https://www.ncbi.nlm.nih.gov/gene/?term=22
UBE2N	UBE2N	ubiquitin conjugating enzyme E2 N	7334	https://www.ncbi.nlm.nih.gov/gene/?term=7334
LMAN2	LMAN2	lectin, mannose binding 2	10960	https://www.ncbi.nlm.nih.gov/gene/?term=10960
MLF2	MLF2	myeloid leukemia factor 2	8079	https://www.ncbi.nlm.nih.gov/gene/?term=8079
PSMF1	PSMF1	proteasome inhibitor subunit 1	9491	https://www.ncbi.nlm.nih.gov/gene/?term=9491
ACADVL	ACADVL	acyl-CoA dehydrogenase very long chain	37	https://www.ncbi.nlm.nih.gov/gene/?term=37
TRADD	TRADD	TNFRSF1A associated via death domain	8717	https://www.ncbi.nlm.nih.gov/gene/?term=8717
CNPPD1	CNPPD1	cyclin Pas1/PHO80 domain containing 1	27013	https://www.ncbi.nlm.nih.gov/gene/?term=27013
PTGES2	PTGES2	prostaglandin E synthase 2	80142	https://www.ncbi.nlm.nih.gov/gene/?term=80142
CCPG1	CCPG1	cell cycle progression 1	9236	https://www.ncbi.nlm.nih.gov/gene/?term=9236
URM1	URM1	ubiquitin related modifier 1	81605	https://www.ncbi.nlm.nih.gov/gene/?term=81605
HLA-DMB	HLA-DMB	major histocompatibility complex, class II, DM beta	3109	https://www.ncbi.nlm.nih.gov/gene/?term=3109
MAPRE1	MAPRE1	microtubule associated protein RP/EB family member 1	22919	https://www.ncbi.nlm.nih.gov/gene/?term=22919
MFSD1	MFSD1	major facilitator superfamily domain containing 1	64747	https://www.ncbi.nlm.nih.gov/gene/?term=64747
PRCC	PRCC	proline rich mitotic checkpoint control factor	5546	https://www.ncbi.nlm.nih.gov/gene/?term=5546
PTP4A2	PTP4A2	protein tyrosine phosphatase 4A2	8073	https://www.ncbi.nlm.nih.gov/gene/?term=8073
TMEM59	TMEM59	transmembrane protein 59	9528	https://www.ncbi.nlm.nih.gov/gene/?term=9528
FIBP	FIBP	FGF1 intracellular binding protein	9158	https://www.ncbi.nlm.nih.gov/gene/?term=9158
AKIRIN1	AKIRIN1	akirin 1	79647	https://www.ncbi.nlm.nih.gov/gene/?term=79647
JAGN1	JAGN1	jagunal homolog 1	84522	https://www.ncbi.nlm.nih.gov/gene/?term=84522
DNAJC15	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15	29103	https://www.ncbi.nlm.nih.gov/gene/?term=29103
APEX1	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	328	https://www.ncbi.nlm.nih.gov/gene/?term=328
SSB	SSB	small RNA binding exonuclease protection factor La	6741	https://www.ncbi.nlm.nih.gov/gene/?term=6741
SERPINB9	SERPINB9	serpin family B member 9	5272	https://www.ncbi.nlm.nih.gov/gene/?term=5272
MAP3K13	MAP3K13	mitogen-activated protein kinase kinase kinase 13	9175	https://www.ncbi.nlm.nih.gov/gene/?term=9175
COMMD10	COMMD10	COMM domain containing 10	51397	https://www.ncbi.nlm.nih.gov/gene/?term=51397
ECHS1	ECHS1	enoyl-CoA hydratase, short chain 1	1892	https://www.ncbi.nlm.nih.gov/gene/?term=1892
SNX4	SNX4	sorting nexin 4	8723	https://www.ncbi.nlm.nih.gov/gene/?term=8723
UQCC1	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1	55245	https://www.ncbi.nlm.nih.gov/gene/?term=55245
SMN2	SMN2	survival of motor neuron 2, centromeric	6607	https://www.ncbi.nlm.nih.gov/gene/?term=6607
PPP1R11	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
SAFB2	SAFB2	scaffold attachment factor B2	9667	https://www.ncbi.nlm.nih.gov/gene/?term=9667
NDFIP1	NDFIP1	Nedd4 family interacting protein 1	80762	https://www.ncbi.nlm.nih.gov/gene/?term=80762
RNF14	RNF14	ring finger protein 14	9604	https://www.ncbi.nlm.nih.gov/gene/?term=9604
MRS2	MRS2	magnesium transporter MRS2	57380	https://www.ncbi.nlm.nih.gov/gene/?term=57380
ECI2	ECI2	enoyl-CoA delta isomerase 2	10455	https://www.ncbi.nlm.nih.gov/gene/?term=10455
CLDND1	CLDND1	claudin domain containing 1	56650	https://www.ncbi.nlm.nih.gov/gene/?term=56650
CMAS	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase	55907	https://www.ncbi.nlm.nih.gov/gene/?term=55907
CD47	CD47	CD47 molecule	961	https://www.ncbi.nlm.nih.gov/gene/?term=961
CYB5B	CYB5B	cytochrome b5 type B	80777	https://www.ncbi.nlm.nih.gov/gene/?term=80777
DYNLL1	DYNLL1	dynein light chain LC8-type 1	8655	https://www.ncbi.nlm.nih.gov/gene/?term=8655
SRSF1	SRSF1	serine and arginine rich splicing factor 1	6426	https://www.ncbi.nlm.nih.gov/gene/?term=6426
DNAJC4	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4	3338	https://www.ncbi.nlm.nih.gov/gene/?term=3338
ATRX	ATRX	ATRX chromatin remodeler	546	https://www.ncbi.nlm.nih.gov/gene/?term=546
ZNF622	ZNF622	zinc finger protein 622	90441	https://www.ncbi.nlm.nih.gov/gene/?term=90441
FAF2	FAF2	Fas associated factor family member 2	23197	https://www.ncbi.nlm.nih.gov/gene/?term=23197
INPP5F	INPP5F	inositol polyphosphate-5-phosphatase F	22876	https://www.ncbi.nlm.nih.gov/gene/?term=22876
COMMD2	COMMD2	COMM domain containing 2	51122	https://www.ncbi.nlm.nih.gov/gene/?term=51122
SERGEF	SERGEF	secretion regulating guanine nucleotide exchange factor	26297	https://www.ncbi.nlm.nih.gov/gene/?term=26297
PEX19	PEX19	peroxisomal biogenesis factor 19	5824	https://www.ncbi.nlm.nih.gov/gene/?term=5824
NGLY1	NGLY1	N-glycanase 1	55768	https://www.ncbi.nlm.nih.gov/gene/?term=55768
NSFL1C	NSFL1C	NSFL1 cofactor	55968	https://www.ncbi.nlm.nih.gov/gene/?term=55968
SLC25A16	SLC25A16	solute carrier family 25 member 16	8034	https://www.ncbi.nlm.nih.gov/gene/?term=8034
TMBIM6	TMBIM6	transmembrane BAX inhibitor motif containing 6	7009	https://www.ncbi.nlm.nih.gov/gene/?term=7009
RSL24D1	RSL24D1	ribosomal L24 domain containing 1	51187	https://www.ncbi.nlm.nih.gov/gene/?term=51187
PSMA4	PSMA4	proteasome 20S subunit alpha 4	5685	https://www.ncbi.nlm.nih.gov/gene/?term=5685
UPF3B	UPF3B	UPF3B regulator of nonsense mediated mRNA decay	65109	https://www.ncbi.nlm.nih.gov/gene/?term=65109
STX3	STX3	syntaxin 3	6809	https://www.ncbi.nlm.nih.gov/gene/?term=6809
FBXO7	FBXO7	F-box protein 7	25793	https://www.ncbi.nlm.nih.gov/gene/?term=25793
PNISR	PNISR	PNN interacting serine and arginine rich protein	25957	https://www.ncbi.nlm.nih.gov/gene/?term=25957
SLC38A1	SLC38A1	solute carrier family 38 member 1	81539	https://www.ncbi.nlm.nih.gov/gene/?term=81539
UBFD1	UBFD1	ubiquitin family domain containing 1	56061	https://www.ncbi.nlm.nih.gov/gene/?term=56061
RPS6KB1	RPS6KB1	ribosomal protein S6 kinase B1	6198	https://www.ncbi.nlm.nih.gov/gene/?term=6198
HBS1L	HBS1L	HBS1 like translational GTPase	10767	https://www.ncbi.nlm.nih.gov/gene/?term=10767
WIPI1	WIPI1	WD repeat domain, phosphoinositide interacting 1	55062	https://www.ncbi.nlm.nih.gov/gene/?term=55062
CCT5	CCT5	chaperonin containing TCP1 subunit 5	22948	https://www.ncbi.nlm.nih.gov/gene/?term=22948
AUP1	AUP1	AUP1 lipid droplet regulating VLDL assembly factor	550	https://www.ncbi.nlm.nih.gov/gene/?term=550
CYCS	CYCS	cytochrome c, somatic	54205	https://www.ncbi.nlm.nih.gov/gene/?term=54205
NT5C3B	NT5C3B	5'-nucleotidase, cytosolic IIIB	115024	https://www.ncbi.nlm.nih.gov/gene/?term=115024
LINC00667	LINC00667	long intergenic non-protein coding RNA 667	339290	https://www.ncbi.nlm.nih.gov/gene/?term=339290
ATP1B3	ATP1B3	ATPase Na+/K+ transporting subunit beta 3	483	https://www.ncbi.nlm.nih.gov/gene/?term=483
EIF2S2	EIF2S2	eukaryotic translation initiation factor 2 subunit beta	8894	https://www.ncbi.nlm.nih.gov/gene/?term=8894
KRT18	KRT18	keratin 18	3875	https://www.ncbi.nlm.nih.gov/gene/?term=3875
SAP18	SAP18	Sin3A associated protein 18	10284	https://www.ncbi.nlm.nih.gov/gene/?term=10284
POU2AF1	POU2AF1	POU class 2 homeobox associating factor 1	5450	https://www.ncbi.nlm.nih.gov/gene/?term=5450
UNC119	UNC119	unc-119 lipid binding chaperone	9094	https://www.ncbi.nlm.nih.gov/gene/?term=9094
DDB2	DDB2	damage specific DNA binding protein 2	1643	https://www.ncbi.nlm.nih.gov/gene/?term=1643
WDR41	WDR41	WD repeat domain 41	55255	https://www.ncbi.nlm.nih.gov/gene/?term=55255
ID2	ID2	inhibitor of DNA binding 2	3398	https://www.ncbi.nlm.nih.gov/gene/?term=3398
ERAL1	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	26284	https://www.ncbi.nlm.nih.gov/gene/?term=26284
SEL1L3	SEL1L3	SEL1L family member 3	23231	https://www.ncbi.nlm.nih.gov/gene/?term=23231
GLB1	GLB1	galactosidase beta 1	2720	https://www.ncbi.nlm.nih.gov/gene/?term=2720
PPP1R14A	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A	94274	https://www.ncbi.nlm.nih.gov/gene/?term=94274
CLP1	CLP1	cleavage factor polyribonucleotide kinase subunit 1	10978	https://www.ncbi.nlm.nih.gov/gene/?term=10978
MPST	MPST	mercaptopyruvate sulfurtransferase	4357	https://www.ncbi.nlm.nih.gov/gene/?term=4357
HAX1	HAX1	HCLS1 associated protein X-1	10456	https://www.ncbi.nlm.nih.gov/gene/?term=10456
MCCC1	MCCC1	methylcrotonyl-CoA carboxylase subunit 1	56922	https://www.ncbi.nlm.nih.gov/gene/?term=56922
ATPAF2	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	91647	https://www.ncbi.nlm.nih.gov/gene/?term=91647
AATF	AATF	apoptosis antagonizing transcription factor	26574	https://www.ncbi.nlm.nih.gov/gene/?term=26574
COMMD9	COMMD9	COMM domain containing 9	29099	https://www.ncbi.nlm.nih.gov/gene/?term=29099
ARMCX3	ARMCX3	armadillo repeat containing X-linked 3	51566	https://www.ncbi.nlm.nih.gov/gene/?term=51566
TERF2IP	TERF2IP	TERF2 interacting protein	54386	https://www.ncbi.nlm.nih.gov/gene/?term=54386
NDUFB5	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	4711	https://www.ncbi.nlm.nih.gov/gene/?term=4711
SIT1	SIT1	signaling threshold regulating transmembrane adaptor 1	27240	https://www.ncbi.nlm.nih.gov/gene/?term=27240
ZNF32	ZNF32	zinc finger protein 32	7580	https://www.ncbi.nlm.nih.gov/gene/?term=7580
DDAH2	DDAH2	DDAH family member 2, ADMA-independent	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
PPP1CA	PPP1CA	protein phosphatase 1 catalytic subunit alpha	5499	https://www.ncbi.nlm.nih.gov/gene/?term=5499
VDAC3	VDAC3	voltage dependent anion channel 3	7419	https://www.ncbi.nlm.nih.gov/gene/?term=7419
PGRMC1	PGRMC1	progesterone receptor membrane component 1	10857	https://www.ncbi.nlm.nih.gov/gene/?term=10857
CD320	CD320	CD320 molecule	51293	https://www.ncbi.nlm.nih.gov/gene/?term=51293
GLIPR1	GLIPR1	GLI pathogenesis related 1	11010	https://www.ncbi.nlm.nih.gov/gene/?term=11010
SUGT1	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone	10910	https://www.ncbi.nlm.nih.gov/gene/?term=10910
PNN	PNN	pinin, desmosome associated protein	5411	https://www.ncbi.nlm.nih.gov/gene/?term=5411
NAA20	NAA20	N-alpha-acetyltransferase 20, NatB catalytic subunit	51126	https://www.ncbi.nlm.nih.gov/gene/?term=51126
BLOC1S2	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2	282991	https://www.ncbi.nlm.nih.gov/gene/?term=282991
PARVG	PARVG	parvin gamma	64098	https://www.ncbi.nlm.nih.gov/gene/?term=64098
PTTG1	PTTG1	PTTG1 regulator of sister chromatid separation, securin	9232	https://www.ncbi.nlm.nih.gov/gene/?term=9232
CSDE1	CSDE1	cold shock domain containing E1	7812	https://www.ncbi.nlm.nih.gov/gene/?term=7812
GMCL1	GMCL1	germ cell-less 1, spermatogenesis associated	64395	https://www.ncbi.nlm.nih.gov/gene/?term=64395
PAPOLA	PAPOLA	poly(A) polymerase alpha	10914	https://www.ncbi.nlm.nih.gov/gene/?term=10914
KDELR1	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1	10945	https://www.ncbi.nlm.nih.gov/gene/?term=10945
EVI2A	EVI2A	ecotropic viral integration site 2A	2123	https://www.ncbi.nlm.nih.gov/gene/?term=2123
EIF6	EIF6	eukaryotic translation initiation factor 6	3692	https://www.ncbi.nlm.nih.gov/gene/?term=3692
ECI1	ECI1	enoyl-CoA delta isomerase 1	1632	https://www.ncbi.nlm.nih.gov/gene/?term=1632
IL2RG	IL2RG	interleukin 2 receptor subunit gamma	3561	https://www.ncbi.nlm.nih.gov/gene/?term=3561
NAA10	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit	8260	https://www.ncbi.nlm.nih.gov/gene/?term=8260
NELFCD	NELFCD	negative elongation factor complex member C/D	51497	https://www.ncbi.nlm.nih.gov/gene/?term=51497
HNRNPH2	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2	3188	https://www.ncbi.nlm.nih.gov/gene/?term=3188
DNAJA2	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2	10294	https://www.ncbi.nlm.nih.gov/gene/?term=10294
NHP2	NHP2	NHP2 ribonucleoprotein	55651	https://www.ncbi.nlm.nih.gov/gene/?term=55651
RAD23B	RAD23B	RAD23 homolog B, nucleotide excision repair protein	5887	https://www.ncbi.nlm.nih.gov/gene/?term=5887
PYCR2	PYCR2	pyrroline-5-carboxylate reductase 2	29920	https://www.ncbi.nlm.nih.gov/gene/?term=29920
STXBP3	STXBP3	syntaxin binding protein 3	6814	https://www.ncbi.nlm.nih.gov/gene/?term=6814
PXMP2	PXMP2	peroxisomal membrane protein 2	5827	https://www.ncbi.nlm.nih.gov/gene/?term=5827
CD40	CD40	CD40 molecule	958	https://www.ncbi.nlm.nih.gov/gene/?term=958
TPST2	TPST2	tyrosylprotein sulfotransferase 2	8459	https://www.ncbi.nlm.nih.gov/gene/?term=8459
TOP1	TOP1	DNA topoisomerase I	7150	https://www.ncbi.nlm.nih.gov/gene/?term=7150
COX5A	COX5A	cytochrome c oxidase subunit 5A	9377	https://www.ncbi.nlm.nih.gov/gene/?term=9377
CPNE1	CPNE1	copine 1	8904	https://www.ncbi.nlm.nih.gov/gene/?term=8904
SUMO2	SUMO2	small ubiquitin like modifier 2	6613	https://www.ncbi.nlm.nih.gov/gene/?term=6613
FBXO27	FBXO27	F-box protein 27	126433	https://www.ncbi.nlm.nih.gov/gene/?term=126433
EIF3M	EIF3M	eukaryotic translation initiation factor 3 subunit M	10480	https://www.ncbi.nlm.nih.gov/gene/?term=10480
ATP6V1D	ATP6V1D	ATPase H+ transporting V1 subunit D	51382	https://www.ncbi.nlm.nih.gov/gene/?term=51382
RAB5A	RAB5A	RAB5A, member RAS oncogene family	5868	https://www.ncbi.nlm.nih.gov/gene/?term=5868
RGS3	RGS3	regulator of G protein signaling 3	5998	https://www.ncbi.nlm.nih.gov/gene/?term=5998
MTHFD2L	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like	441024	https://www.ncbi.nlm.nih.gov/gene/?term=441024
YIF1A	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein	10897	https://www.ncbi.nlm.nih.gov/gene/?term=10897
PSMB5	PSMB5	proteasome 20S subunit beta 5	5693	https://www.ncbi.nlm.nih.gov/gene/?term=5693
PSME1	PSME1	proteasome activator subunit 1	5720	https://www.ncbi.nlm.nih.gov/gene/?term=5720
DEF6	DEF6	DEF6 guanine nucleotide exchange factor	50619	https://www.ncbi.nlm.nih.gov/gene/?term=50619
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
AKIRIN2	AKIRIN2	akirin 2	55122	https://www.ncbi.nlm.nih.gov/gene/?term=55122
CBFB	CBFB	core-binding factor subunit beta	865	https://www.ncbi.nlm.nih.gov/gene/?term=865
COPS3	COPS3	COP9 signalosome subunit 3	8533	https://www.ncbi.nlm.nih.gov/gene/?term=8533
SRSF9	SRSF9	serine and arginine rich splicing factor 9	8683	https://www.ncbi.nlm.nih.gov/gene/?term=8683
AP3M2	AP3M2	adaptor related protein complex 3 subunit mu 2	10947	https://www.ncbi.nlm.nih.gov/gene/?term=10947
MRPL47	MRPL47	mitochondrial ribosomal protein L47	57129	https://www.ncbi.nlm.nih.gov/gene/?term=57129
BABAM1	BABAM1	BRISC and BRCA1 A complex member 1	29086	https://www.ncbi.nlm.nih.gov/gene/?term=29086
TMEM18	TMEM18	transmembrane protein 18	129787	https://www.ncbi.nlm.nih.gov/gene/?term=129787
RAB32	RAB32	RAB32, member RAS oncogene family	10981	https://www.ncbi.nlm.nih.gov/gene/?term=10981
THOC7	THOC7	THO complex subunit 7	80145	https://www.ncbi.nlm.nih.gov/gene/?term=80145
PDCD5	PDCD5	programmed cell death 5	9141	https://www.ncbi.nlm.nih.gov/gene/?term=9141
MED8	MED8	mediator complex subunit 8	112950	https://www.ncbi.nlm.nih.gov/gene/?term=112950
STK16	STK16	serine/threonine kinase 16	8576	https://www.ncbi.nlm.nih.gov/gene/?term=8576
POLDIP2	POLDIP2	DNA polymerase delta interacting protein 2	26073	https://www.ncbi.nlm.nih.gov/gene/?term=26073
NDUFA4	NDUFA4	NDUFA4 mitochondrial complex associated	4697	https://www.ncbi.nlm.nih.gov/gene/?term=4697
TCEA3	TCEA3	transcription elongation factor A3	6920	https://www.ncbi.nlm.nih.gov/gene/?term=6920
IGBP1	IGBP1	immunoglobulin binding protein 1	3476	https://www.ncbi.nlm.nih.gov/gene/?term=3476
RNF139	RNF139	ring finger protein 139	11236	https://www.ncbi.nlm.nih.gov/gene/?term=11236
CAPZA2	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2	830	https://www.ncbi.nlm.nih.gov/gene/?term=830
OXCT1	OXCT1	3-oxoacid CoA-transferase 1	5019	https://www.ncbi.nlm.nih.gov/gene/?term=5019
HTR3A	HTR3A	5-hydroxytryptamine receptor 3A	3359	https://www.ncbi.nlm.nih.gov/gene/?term=3359
GATM	GATM	glycine amidinotransferase	2628	https://www.ncbi.nlm.nih.gov/gene/?term=2628
SDHC	SDHC	succinate dehydrogenase complex subunit C	6391	https://www.ncbi.nlm.nih.gov/gene/?term=6391
TBCC	TBCC	tubulin folding cofactor C	6903	https://www.ncbi.nlm.nih.gov/gene/?term=6903
SERPINB1	SERPINB1	serpin family B member 1	1992	https://www.ncbi.nlm.nih.gov/gene/?term=1992
EEF1B2	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933	https://www.ncbi.nlm.nih.gov/gene/?term=1933
MRPL4	MRPL4	mitochondrial ribosomal protein L4	51073	https://www.ncbi.nlm.nih.gov/gene/?term=51073
TMED5	TMED5	transmembrane p24 trafficking protein 5	50999	https://www.ncbi.nlm.nih.gov/gene/?term=50999
DNAJB11	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11	51726	https://www.ncbi.nlm.nih.gov/gene/?term=51726
PSMA6	PSMA6	proteasome 20S subunit alpha 6	5687	https://www.ncbi.nlm.nih.gov/gene/?term=5687
QRSL1	QRSL1	glutaminyl-tRNA amidotransferase subunit QRSL1	55278	https://www.ncbi.nlm.nih.gov/gene/?term=55278
DYNLRB1	DYNLRB1	dynein light chain roadblock-type 1	83658	https://www.ncbi.nlm.nih.gov/gene/?term=83658
PAIP1	PAIP1	poly(A) binding protein interacting protein 1	10605	https://www.ncbi.nlm.nih.gov/gene/?term=10605
DDIT4	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
EAF2	EAF2	ELL associated factor 2	55840	https://www.ncbi.nlm.nih.gov/gene/?term=55840
CPSF6	CPSF6	cleavage and polyadenylation specific factor 6	11052	https://www.ncbi.nlm.nih.gov/gene/?term=11052
CCND1	CCND1	cyclin D1	595	https://www.ncbi.nlm.nih.gov/gene/?term=595
CCDC115	CCDC115	coiled-coil domain containing 115	84317	https://www.ncbi.nlm.nih.gov/gene/?term=84317
